계정 이름,트윗 내용,리포스트 수,답글 제한 여부,작성한 포스트 수,전처리된 트윗,라벨링,전처리된 트윗_문자열,예측된_라벨링
TIN,시엔느 여름을 기다린다 .. 모자도 가방도 이번에 다 미쳤다,70,0,"4,316","['시엔', '여름', '기다리다', '모자', '가방', '이번', '미치다']",,시엔 여름 기다리다 모자 가방 이번 미치다,0.0
TIN,"최근 나의 위시 풀기 
 
 가디건이랑 플리트스커트 그리고 미니백 .. 사야겠음",58,0,"4,316","['최근', '위시', '풀기', '가디건', '이랑', '리트', '스커트', '그리고', '미니', '사다']",,최근 위시 풀기 가디건 이랑 리트 스커트 그리고 미니 사다,0.0
TIN,여기 가방 다 내꺼하고 싶다 ..,65,0,"4,316","['여기', '가방', '내다', '싶다']",,여기 가방 내다 싶다,0.0
TIN,"아니 이거 너무 예뻐 반했어 갖고 싶어
 하지만 46..만원 (네..)",48,0,"4,316","['아니다', '너무', '예쁘다', '반했어', '갖다', '싶다', '만원']",0,아니다 너무 예쁘다 반했어 갖다 싶다 만원,
TIN,컬러 스타킹과 귀여운 양말에 관심이 많은 요즘,35,0,"4,316","['컬러', '스타킹', '귀엽다', '양말', '관심', '많다', '요즘']",0,컬러 스타킹 귀엽다 양말 관심 많다 요즘,
TIN,"TOWTOW ARCHIVE ‘ARCHIVE VARSITY SWEAT SHIRTS-GREYSH BLUE’ 제품입니다 
 
 다들 EQL 가서 쿠폰받아서 6만원대에 구매하세요 (광고아님)",85,0,"4,316","['제품', '들다', '가다', '쿠폰', '받다', '만원', '구매', '광고', '아니다']",,제품 들다 가다 쿠폰 받다 만원 구매 광고 아니다,0.0
TIN,마뗑킴 핑크 너무 예쁨 ..,29,0,"4,316","['마뗑킴', '핑크', '너무', '예쁘다']",,마뗑킴 핑크 너무 예쁘다,0.0
TIN,일상에서 오오티디를 담다,8,0,"4,316","['일상', '오오', '티디', '담다']",,일상 오오 티디 담다,0.0
TIN,"#RT이벤트 #광고
 
 무신사 베스트 랭킹 아이템을 보니.. 진짜 가을이 오나보다 ~ (*´﹃｀*) 가을 무드가 가득한 ORO 의 fw 아이템들 추천해요 ! 
 
 이 중에 원하시는 한 제품을 추첨을 통해 
 3분에게 보내드려요 ! 
 
 베스트 시그니처 가을 아이템 ‣ https://vo.la/nQCDgF",1300,0,"4,316","['이벤트', '광고', '물다', '베스트', '랭킹', '아이템', '보다', '진짜', '가을', '오다', '가을', '무드', '가득하다', '아이템', '추천', '원하다', '제품', '추첨', '통해', '에게', '보내다', '드리다', '베스트', '가을', '아이템']",,이벤트 광고 물다 베스트 랭킹 아이템 보다 진짜 가을 오다 가을 무드 가득하다 아이템 추천 원하다 제품 추첨 통해 에게 보내다 드리다 베스트 가을 아이템,0.0
/,"예일 핍스 래리클락 최대99% 할인,,,
 대충 봐도 후드티 개맛도리..품절 다수
 ㄱㅊ은거 많음 몇개 찝었으니 참고하시길!!
 https://m.phyps-department.co.kr/product/list_thumb.html?cate_no=939…",78,0,"2,594","['예일', '핍스', '클락', '최대', '할인', '대충', '보다', '후드', '개맛', '도리', '품절', '다수', '은거', '많다', '몇개', '찌다', '참고']",1,예일 핍스클락 최대할인 대충보다 후드개맛 도리품절 다수은거 많다몇개 찌다참고,
/,차정원이 요즘 없으면 못 산다는 블러셔 디어달리아 리퀴드 블러쉬 베어리 >> 자연스러워서 데일리로 쓰기 좋다고,6,0,"2,594","['정원', '요즘', '없다', '산다', '블러셔', '디어', '달리아', '퀴드', '블러', '베다', '자연스럽다', '일리', '쓰기', '좋다']",1,정원 요즘없다 산다블러셔 디어 달리아퀴드 블러베다 자연스럽다 일리 쓰기 좋다,
/,"카리나 메이크업(추측)


렌즈 : 렌즈미 칵테일 프라페 애쉬블루
섀도우 : 루리디아 멀티 유즈 아이팔레트 마카롱 + 커피빈
애굣살 : 스틸라 트라이펙타 키튼 +  매그니피센트 키튼카르마
립 : 입생로랑 베르니 아 레브르 바이닐 크림 로즈 플레이어",46,0,"2,594","['카리나', '메이크업', '추측', '\r\r', '렌즈', '렌즈', '밉다', '칵테일', '프라', '애쉬', '블루', '섀도우', '루리', '디아', '멀티', '유즈', '아이', '팔레트', '마카롱', '커피빈', '애굣살', '스틸', '트라이펙타', '틀다', '그니', '센트', '틀다', '카르마', '입생로랑', '베르', '레브르', '바이닐', '크림', '플레이어']",1,카리나 메이크업 추측,
𝐳𝐮𝐧,저거 그대로 했는데 코가 진짜 너무 깨끗해져서 거울 계속 보고있음 ㅁㅊ...... 다이소에서 파는 피지 제거기로 슥 닦거나 면봉으로 살살 닦아도 되는데 블랙헤드 뿌리까지 걍 쫙뽑힌다 아니 내가 보고도 안믿김ㅅㅂ,12000,0,634,"['그대로', '진짜', '너무', '깨끗해지다', '거울', '계속', '보다', '다이소', '팔다', '피지', '거기', '닦다', '면봉', '살살', '닦다', '되다', '블랙', '헤드', '뿌리', '뽑히다', '아니다', '보고', '믿다']",1,그대로 진짜 너무 깨끗해지다거울 계속보다 다이소 팔다 피지 거기 닦다 면봉 살살 닦다 되다 블랙 헤드 뿌리 뽑히다 아니다 보고 믿다,
𝐳𝐮𝐧,"이거지금 쿠팡에서 41% 할인중
 약국에서 사는것보다 훨싸요
 미백용말고 팔꿈치랑 무릎같은
 착색부위에 쓰는거추천 개조음",2900,0,634,"['이거지', '쿠팡', '할인', '약국', '살다', '훨싸', '미백', '말고', '팔꿈치', '무릎', '같다', '착색', '부위', '쓰다', '추천', '개조']",1,이거지 쿠팡 할인 약국 살다 훨싸 미백 말고 팔꿈치무릎 같다착색 부위쓰다 추천개조,
𝐳𝐮𝐧,"비싼 가을 겨울옷은 역시즌으로 사세요
 후드는 2만원 아우터는 4만원대,,,,,,,
 지금 사야지 언제사
 https://m.phyps-department.co.kr/product/list.html?cate_no=466…",5500,0,634,"['비싸다', '가을', '겨울', '시즌', '사다', '후드', '만원', '아우', '만원', '지금', '사다', '제사']",1,비싸다 가을 겨울 시즌 사다 후드 만원 아우 만원 지금 사다 제사,
𝐳𝐮𝐧,"세상에 나 여태껏 클렌징 밤 떠서 썼는데 짜서쓰는 클렌징밤 진심 혁명임..
 완젼 꾸덕한데 막힘없이 잘나옴
 심지어 네잎클로버 모양으로 나오는거 풀메도 한방에 녹아내려서 클렌징 약간 기다려짐",3000,0,634,"['세상', '여태껏', '클렌징', '뜨다', '써다', '쓰다', '클렌징밤', '진심', '혁명', '완젼', '꾸다', '막히다', '없이', '잘나오다', '심지어', '네잎클로버', '모양', '나오다', '메다', '녹아내리다', '클렌징', '약간', '기다리다']",1,세상 여태껏 클렌징뜨다 써다쓰다 클렌징밤 진심혁명 완젼꾸다 막히다 없이 잘나오다 심지어 네잎클로버 모양 나오다메다 녹아내리다 클렌징 약간기다리다,
𝐳𝐮𝐧,이게 피지조절이랑 블랙헤드 관리까지 되거등요 ? 특히 여드름성 피부이신 분들은 이조합을 애정하게 될 것입미다 ㄹㅇ피부 광명찾아요.......,3200,0,634,"['피지', '조절', '이랑', '블랙', '헤드', '관리', '되다', '특히', '여드름', '피부', '이신', '조합', '애정', '되다', '것입', '밉다', '피부', '광명', '찾다']",1,피지 조절이랑 블랙헤드 관리되다 특히여드름 피부 이신 조합 애정 되다 것입 밉다 피부 광명 찾다,
𝐳𝐮𝐧,"아니 헠크림 ㅈㄴ좋음..
 여드름 자국 싹 사라져서 여드름 피부 구원해줌
 잡티도 없어져서 그냥 얼굴 자체가 밝아짐",2800,0,634,"['아니다', '크림', '좋다', '여드름', '자국', '사라지다', '여드름', '피부', '구원', '해주다', '잡티', '없어지다', '그냥', '얼굴', '자체', '밝아지다']",1,아니다 크림 좋다 여드름 자국사라지다여드름 피부 구원 해주다 잡티없어지다그냥 얼굴자체 밝아지다,
𝐳𝐮𝐧,"미친 물가상승폭에 품질 좋은 농산물 정말 싸게 사는 법 공유 드립니다 '못난이마켓' 이라는 어플인데 단순히 못생겨서 버려지는거라 영양에는 아무런 차이가 없어요. 주기적으로 핫딜도 열리고 맛좋은 제철 과일,야채들 양껏 먹을 수 있답니다...!",7300,0,634,"['미치다', '물가', '상승', '품질', '좋다', '농산물', '정말', '싸다', '살다', '공유', '드리다', '못난이', '마켓', '어플', '단순하다', '생기다', '버려지다', '영양', '에는', '아무렇다', '차이', '없다', '기적', '딜도', '열리다', '좋다', '제철', '과일', '야채', '먹다']",1,미치다 물가 상승 품질 좋다 농산물 정말싸다 살다공유 드리다 못난이마켓 어플단순하다생기다 버려지다 영양 에는 아무렇다 차이 없다 기적 딜도 열리다 좋다제철 과일야채 먹다,
𝐳𝐮𝐧,"피부 좋다는말 자주 듣게해준 효자템 소개..
 <<VT 리들샷 + 웰라쥬시카앰플>>
 세안후에 리들샷 바르고 앰플 펴발라주세요..
 모공관리 + 여드름 케어 + 속건조
 걍 진짜 이거 두개만 있으면 피부결이 달라짐",2300,0,634,"['피부', '좋다', '자주', '듣다', '해주다', '효자', '소개', '리들샷', '웰라쥬시카앰플', '세안', '리들샷', '바르다', '앰플', '펴다', '바르다', '모공', '관리', '여드름', '케어', '건조', '진짜', '피부', '달라짐']",1,피부 좋다자주 듣다해주다 효자 소개 리들샷 웰라쥬시카앰플 세안 리들샷 바르다 앰플 펴다 바르다모공 관리여드름 케어 건조 진짜 피부 달라짐,
𝐳𝐮𝐧,"마스크팩 별 효능 정리 
 
 트러블, 피부진정 - 티트리 앰플 마스크
 얼룩덜룩 흔적진정 - 마데카소사이드 더마 앰플 마스크
 색소침착, 미백, 기미 - 비타 더마 앰플 마스크",2500,0,634,"['마스크', '효능', '정리', '트러블', '피부', '진정', '트리', '앰플', '마스크', '얼룩덜룩', '흔적', '진정', '데카', '사이드', '덥다', '앰플', '마스크', '색소', '침착', '미백', '기미', '비타', '덥다', '앰플', '마스크']",1,마스크 효능 정리 트러블 피부진정 트리앰플 마스크 얼룩덜룩 흔적 진정 데카 사이드 덥다앰플 마스크 색소 침착 미백 기미 비타 덥다 앰플 마스크,
𝐳𝐮𝐧,"남은인생 10년 후기..... 영상미가 말이안됨
 고마츠나나, 켄타로 감성 고자극 미침
 왜 우리 어릴 때 그런 추억 돋듯이 
 저런 필터느낌 + 영화 스토리가 존나눈ㄴ물남",3000,0,634,"['남다', '인생', '후기', '영상', '미가', '안되다', '고마츠', '나나', '켄타', '감성', '자극', '미치다', '우리', '어리다', '그렇다', '추억', '돋다', '저런', '필터', '느낌', '영화', '스토리', '존나', '눈물나다']",1,남다 인생후기 영상미가 안되다 고마츠나나 켄타감성 자극미치다 우리 어리다그렇다 추억 돋다 저런 필터 느낌 영화 스토리 존나눈물나다,
𝐳𝐮𝐧,"님들 30대 되기 전까지는 절대로 피부과 시술 받지마셈..
 20대 피부는 충분히 혼자 재생할 줄 아는데
 시술 받으면 예민해지고 손상생겨서 피부를 오히려 혹사시키게 되는 꼴임
 20대엔 걍 콜라겐+스킨케어로 충분함!
 스킨케어는 피부 타입별로 천차만별이라서
 일단 콜라겐 고르는 법 타래로 알려드림",2200,0,634,"['님들', '대다', '되다', '까지는', '절대로', '피부', '시술', '받다', '대다', '피부', '충분하다', '혼자', '재생', '알다', '시술', '받다', '예민하다', '손상', '생기다', '피부', '오히려', '혹사', '시키다', '되다', '꼴임', '대다', '콜라겐', '스킨', '케어', '충분하다', '스킨', '케어', '피부', '타입', '별로', '천차만별', '이라서', '일단', '콜라겐', '고르다', '타래', '알다', '드림']",1,님들 대다되다 까지는 절대로피부 시술받다 대다피부 충분하다 혼자재생 알다시술 받다예민하다손상 생기다 피부 오히려 혹사시키다 되다 꼴임 대다 콜라겐스킨 케어충분하다스킨 케어피부 타입별로 천차만별 이라서 일단 콜라겐 고르다 타래 알다 드림,
𝐳𝐮𝐧,"아맞다 여기 클렌징폼도 뽀득하게 씻기는데 안당기고 개쥬음
 밤이랑 같이 쓰면 잔여감 1도 없이 완전 개운함",1100,0,634,"['맞다', '여기', '클렌징폼', '뽀득', '씻기다', '당기다', '개쥬음', '이랑', '같이', '쓰다', '없이', '완전', '개운하다']",1,맞다 여기클렌징폼뽀득 씻기다 당기다개쥬음 이랑 같이 쓰다 없이 완전 개운하다,
𝐳𝐮𝐧,"요즘 제일 잘 샀다고 생각하는 거
 낫포유 선바디 미스트
 몸에 선크림바르면 너무 답답해서 샀는데 짱 가벼움
 9월에 싱가폴 갈때 꼭 챙겨갈것..
 
 +여름에만 두번째 품절이라 지금 예약구매 안 하면 늦어여....",905,0,634,"['요즘', '제일', '자다', '사다', '생각', '포유', '바디', '미스트', '선크림', '바르다', '너무', '답답하다', '사다', '가볍다', '싱가폴', '갈다', '챙기다', '갈다', '여름', '에만', '두번째', '품절', '이라', '지금', '예약', '구매', '늦다']",1,요즘 제일자다 사다생각 포유바디 미스트 선크림바르다 너무 답답하다 사다 가볍다 싱가폴 갈다 챙기다 갈다여름 에만두번째 품절 이라 지금 예약 구매 늦다,
𝐳𝐮𝐧,"오 패딩도 4-5만원이면 사는데??
 겨울 잠바좀 미리 사놔야겠다ㅋㅋㅋㅋㅋㅋ",1000,0,634,"['패딩', '만원', '이면', '살다', '겨울', '잠바', '미리', '놓다']",1,패딩 만원이면 살다겨울 잠바미리 놓다,
𝐳𝐮𝐧,"알리에서 매일 열리는 “천원딜”
 확률 높이는 소소한 꿀팁 알려드립니다…
 
 카운트다운을 판매 페이지에서 초단위로 해줘요. 59분에 대기하다가 5초 정도 남았을 때 페이지 나갔다가 다시 들어오면 바로구매가능!! 
 
 +미리 결제수단 반드시 입력해두기 제가 이걸로 매일 천원딜 쓸고있음다…",1400,0,634,"['알리', '매일', '열리다', '천원', '확률', '높이다', '소소하다', '꿀팁', '알다', '드리다', '카운트다운', '판매', '페이지', '초단', '위로', '해주다', '대기', '정도', '남다', '페이지', '나가다', '다시', '들어오다', '바로', '구매', '가능', '미리', '결제', '수단', '반드시', '입력', '두기', '매일', '천원', '쓸다']",1,알리 매일열리다 천원 확률 높이다 소소하다 꿀팁알다 드리다 카운트다운 판매페이지 초단 위로 해주다 대기정도 남다페이지 나가다 다시들어오다바로 구매가능 미리결제 수단반드시 입력 두기 매일 천원 쓸다,
𝐳𝐮𝐧,"딱딱하고 짜면 빨개지는 여드름 정병메이커가 되.
 여기에 알란테놀 재생크림이 ㄹㅇ 직빵임
 자기 전에 발라만 줬는데 여드름 평평해지고
 홍익인간 환생 멱살잡고 끌거가..
 바나나만 원래 하얗냐..!! 피부도 원래 하얗습니다.",590,0,634,"['딱딱하다', '빨갛다', '여드름', '정병', '메이커', '되다', '여기', '알란', '테놀', '재생', '크림', '직빵임', '자기', '발라', '주다', '여드름', '평평하다', '홍익인간', '환생', '멱살', '잡고', '거가', '바나나', '원래', '하얗다', '피부', '원래', '하얗다']",1,딱딱하다빨갛다 여드름 정병메이커 되다 여기 알란 테놀 재생 크림 직빵임 자기발라 주다여드름 평평하다 홍익인간 환생 멱살 잡고 거가 바나나 원래하얗다 피부 원래 하얗다,
𝐳𝐮𝐧,"샤워할때 마지막에 이걸로 세수한다음에 남은물 등에 부어주면
 등드름이 사라지는 기적을 경험하실수 잇습니다
 희석해서 쓰는거라 용량에 비해 오래쓰고 화장할때 피부결이 다릅니다..",710,0,634,"['샤워', '마지막', '세수', '다음', '남다', '부다', '등드름', '사라지다', '기적', '경험', '잇다', '희다', '쓰다', '용량', '비다', '오래', '쓰다', '화장', '피부', '다르다']",1,샤워 마지막 세수 다음 남다 부다 등드름사라지다기적 경험잇다 희다쓰다 용량비다 오래쓰다 화장피부 다르다,
쫑이,"현생에 치여 헬스장 갈 시간도 여유도 없는 사람들아..
 이 영상대로 퇴근하고서든 아침에라도 잠깐 잠깐 해주면 코어근육도 잡히고 무엇보다 라운드숄더 , 거북목, 일자목 스트레칭에굉장히 좋습니다.. 이 영상을 끝까지 꼭 보시길",5800,0,572,"['현생', '치이다', '헬스장', '갈다', '시간', '여유도', '없다', '사람', '영상', '대로', '퇴근', '서든', '아침', '에라도', '잠깐', '잠깐', '해주다', '코어', '근육', '잡히다', '무엇', '보다', '라운드', '숄더', '거북목', '일자', '스트레칭', '굉장하다', '좋다', '영상', '보다']",1,현생 치이다 헬스장갈다 시간여유도 없다 사람 영상 대로 퇴근 서든 아침 에라도잠깐 잠깐해주다 코어 근육 잡히다 무엇보다 라운드 숄더 거북목 일자스트레칭굉장하다좋다 영상보다,
