계정 이름,트윗 내용,리포스트 수,답글 제한 여부,작성한 포스트 수,전처리된 트윗,라벨링,전처리된 트윗_문자열,예측된_라벨링,0,1,ID
iris,"갑자기 브랜드들이 내 소비동결을 도와주시는데
홀리카도 입자 커서 탈락이고
어뮤즈도 팍식됐고

그냥 원래 위시였던
네이밍 포브 어빗
질스튜어트의 모든 제품
오프라 스페베 미니
만 남았음",1,0,"7,113","['갑자기', '브랜드', '소비', '동결', '도와주다', '리카도', '입자', '커서', '탈락', '어뮤즈', '돼다', '그냥', '원래', '위시', '포브', '빗질', '스튜어트', '모든', '제품', '오프라', '페베', '미니', '남다']",1,갑자기 브랜드 소비 동결 도와주다 리카도 입자 커서 탈락 어뮤즈 돼다 그냥 원래 위시 포브 빗질 스튜어트 모든 제품 오프라 페베 미니 남다,1,939,939,@irisshopped
iris,"음
프로타주 펜슬
색이 예쁜데 후기 보면 하나같이
지속력 똥망. 이래서 패스함
난 이미 웨메에 길들여졌다코,……
심지어 쓸 때 아프다는 후기까지 있어서 그냥 무한 패스하는 거야•••",0,0,"7,113","['프로', '타다', '펜슬색', '예쁘다', '후기', '보다', '하나같이', '지속', '똥망', '이래서', '패스', '이미', '웨메', '길들이다', '심지어', '쓸다', '아프다', '후기', '그냥', '무한', '패스', '거야']",1,프로 타다 펜슬색 예쁘다 후기 보다 하나같이 지속 똥망 이래서 패스 이미 웨메 길들이다 심지어 쓸다 아프다 후기 그냥 무한 패스 거야,1,939,939,@irisshopped
iris,"어퓨 파스텔 블러셔 pk07 있는 누나들
내가 좋은 방법 아르켜줄게~
핑거 퍼프로 한 번 발라봐 …
뽀용함이 네 배….. ♡",8,0,"7,113","['어퓨', '파스텔', '블러셔', '누나', '들다', '좋다', '방법', '아르', '켜다', '핑거', '퍼프', '발라', '보다', '뽀용함']",1,어퓨 파스텔 블러셔 누나 들다 좋다 방법 아르 켜다 핑거 퍼프 발라 보다 뽀용함,1,939,939,@irisshopped
iris,쿠션에 컨실러 내장이라니 짱 신기하다,1300,0,"7,113","['쿠션', '컨실러', '내장', '이라니', '신기하다']",0,쿠션 컨실러 내장 이라니 신기하다,0,939,939,@irisshopped
iris,"내일부터 올영 1419데이 !!
이번 달엔 다시 키트 주나봐요 이거 구성 꽤 알차니까 다들 받기",1400,0,"7,113","['내일', '데이', '이번', '다시', '키트', '보다', '구성', '알차다', '들다', '받다']",0,내일 데이 이번 다시 키트 보다 구성 알차다 들다 받다,0,939,939,@irisshopped
iris,파우치와 증정까지 틴트 5개에 21320원이라는 가격을 선보인 바닐라코의 기개. 가격 오류가 아니길…,846,0,"7,113","['파우치', '증정', '틴트', '가격', '선보이다', '바닐라코', '기개', '가격', '오류', '아니다']",0,파우치 증정 틴트 가격 선보이다 바닐라코 기개 가격 오류 아니다,0,939,939,@irisshopped
iris,웨메 월요일부터 오전 10시에 선착순 만원딜.. 하네요 위시 있는 분들은 도전해보시길,1300,0,"7,113","['웨메', '월요일', '오전', '선착순', '만원', '위시', '도전', '해보다']",0,웨메 월요일 오전 선착순 만원 위시 도전 해보다,0,939,939,@irisshopped
iris,캔메이크로도 커스텀 팔레트를 만들 수 있었어? 미쳤다 심지어 개귀여운데 나 왜 처음 봤지,702,0,"7,113","['메이크', '크다', '스텀', '팔레트', '만들다', '미치다', '심지어', '귀엽다', '처음', '보다']",0,메이크 크다 스텀 팔레트 만들다 미치다 심지어 귀엽다 처음 보다,0,939,939,@irisshopped
iris,"웨메 블러링 팟 발색 스포..
아랑님 인스타에서 줍줍해왔어요",177,0,"7,113","['웨메', '블러', '발색', '스포', '아랑', '인스타', '줍다', '줍다', '해오다']",0,웨메 블러 발색 스포 아랑 인스타 줍다 줍다 해오다,0,939,939,@irisshopped
iris,"#제품제공
기절할만큼
귀여운틴트
드셔보시고
기절안하면
기절시켜드
리겠습니다",92,0,"7,113","['기절', '귀엽다', '틴트', '들다', '보시', '기절', '기절', '시키다', '드리다', '#제품제공']",0,기절 귀엽다 틴트 들다 보시 기절 기절 시키다 드리다 #제품제공,,939,939,@irisshopped
iris,"진짜 이 가격에 올려도 팔린다고?
얼마나 뻥튀기하는거야 ㅁㅊ",340,0,"7,113","['진짜', '가격', '올리다', '팔리다', '얼마나', '뻥튀기']",0,진짜 가격 올리다 팔리다 얼마나 뻥튀기,0,939,939,@irisshopped
iris,"근데 개인적으로
없는 게 더 예쁜데?
부럽다
깔끔하게 떼졌네",40,0,"7,113","['근데', '개인', '없다', '예쁘다', '부럽다', '깔끔하다', '떼다']",0,근데 개인 없다 예쁘다 부럽다 깔끔하다 떼다,0,939,939,@irisshopped
iris,"특가방 구독깅들!!!
이건 어때요",18,0,"7,113","['가방', '구독', '들이다', '어떻다']",0,가방 구독 들이다 어떻다,0,939,939,@irisshopped
iris,"블랙루즈 정말 뭘 만든 거임
이거 진짜 잼메 가능이잖아 …",70,0,"7,113","['블랙', '루즈', '정말', '만들다', '진짜', '잼메', '가능', '잖다']",0,블랙 루즈 정말 만들다 진짜 잼메 가능 잖다,0,939,939,@irisshopped
iris,"자 이제 맘에 안 드는 거 말해볼까요,
1. 강수량 위젯 변경됨
원래 퍼센트로 알려줬는데 갑자기 뭔 그림으로 대체됨
2. 제어 센터가 너무 동글동글해져서 가시성이 떨어짐 눈 아픔
3. 사진 앱이 불편해짐 
4. 개별 앱 잠금 기능 추가 자체는 ㄱㅊ은데 잠금하면 미리보기로 알림을 못 봐서 안 쓸 듯
5.",103,0,"7,113","['이제', '들다', '해보다', '강수량', '위젯', '변경', '되다', '원래', '퍼센트', '알다', '주다', '갑자기', '그림', '대체', '되다', '제어', '센터', '너무', '동글동글', '가시', '떨어지다', '아픔', '사진', '불편하다', '개별', '잠그다', '기능', '추가', '자체', '은데', '잠그다', '미리보기', '알림', '보다', '쓸다']",0,이제 들다 해보다 강수량 위젯 변경 되다 원래 퍼센트 알다 주다 갑자기 그림 대체 되다 제어 센터 너무 동글동글 가시 떨어지다 아픔 사진 불편하다 개별 잠그다 기능 추가 자체 은데 잠그다 미리보기 알림 보다 쓸다,,939,939,@irisshopped
iris,"웨이크메이크 파데 선착순 샘플 이벤트 참여하세요!!

~참여 방법~
1. 웨메 카톡 플친 추가
2. 내 카톡 아이디가 뭔지 확인하기
3. https://forms.gle/4UttRB3mpLxgqzrA8…
구글 폼 링크 들어가서 개인정보 + 카톡 아이디 입력 

끝!!!!!",84,0,"7,113","['웨이', '크다', '메이크', '파다', '선착순', '샘플', '이벤트', '참여', '참여', '방법', '웨메', '카톡', '추가', '카톡', '아이디', '확인', '구글', '링크', '들어가다', '개인정보', '카톡', '아이디', '입력']",0,웨이 크다 메이크 파다 선착순 샘플 이벤트 참여 참여 방법 웨메 카톡 추가 카톡 아이디 확인 구글 링크 들어가다 개인정보 카톡 아이디 입력,,939,939,@irisshopped
iris,"아니 ㅆㅂ진짜 생각할수록 빡치네
팝업이라는 거 누가 시작한 거임
ㅈㄴ 성수에만 몰려있고 다들 오세요오세요 했으면서 회전율 좋고 친절하고 깔끔한 팝업 거의 못 봄
이 미친것 뭐냐고 진짜
빠른 시일 내에 팝업이라는 게 사라지길 바랍니다…….",89,0,"7,113","['아니다', '진짜', '생각', '빡치다', '팝업', '누가', '시작', '거임', '성수', '에만', '몰리다', '들다', '오다', '오다', '회전', '좋다', '친절하다', '깔끔하다', '팝업', '거의', '미치다', '진짜', '빠르다', '시일', '팝업', '사라지다', '바라다']",0,아니다 진짜 생각 빡치다 팝업 누가 시작 거임 성수 에만 몰리다 들다 오다 오다 회전 좋다 친절하다 깔끔하다 팝업 거의 미치다 진짜 빠르다 시일 팝업 사라지다 바라다,,939,939,@irisshopped
iris,"시간없어 인간이 아침마다 애용하는 스틱형 화장품 모음 •••
~전부 내돈내산~",10,0,"7,113","['시간', '없다', '인간', '아침', '마다', '애용', '스틱', '화장품', '모음', '전부']",0,시간 없다 인간 아침 마다 애용 스틱 화장품 모음 전부,,939,939,@irisshopped
iris,딘토 블러셔 뭐야? 너 뭐냐고,42,0,"7,113","['딘토', '블러셔']",0,딘토 블러셔,0,939,939,@irisshopped
iris,"무신사 미친 혜택 럭키박스
30일에 한 번 더 하나 봐요!!!!!",36,0,"7,113","['물다', '미치다', '혜택', '럭키', '박스', '하나', '보다']",0,물다 미치다 혜택 럭키 박스 하나 보다,0,939,939,@irisshopped
iris,"와 립 컬러 추출이라니
입생이 신기한 걸 만들었네",22,0,"7,113","['오다', '컬러', '추출', '이라니', '입생', '신기하다', '만들다']",0,오다 컬러 추출 이라니 입생 신기하다 만들다,0,939,939,@irisshopped
iris,엥? ㅁㅊ!! 바닐라코 그 가격에 사게 해준다네요,18,0,"7,113","['바닐라코', '가격', '사다', '해주다']",0,바닐라코 가격 사다 해주다,0,939,939,@irisshopped
iris,"채원 공쥬의 초미녀 메컵을 탐구해보자.. ♡

쫑쫑 속눈썹에 언더 래쉬 강조!!
눈 언더에 어두운 섀도우로 뒷트임
애굣살 그림자 확실하게, 눈밑 앞볼에 핑크 블러셔
쉐딩 빡, 콧대~코끝 화이트 하이라이터
적당한 그래픽의 컬러 렌즈",15,0,"7,113","['채원', '공쥬', '미녀', '메컵', '탐구', '해보다', '쫑쫑', '속눈썹', '강조', '두운', '섀도우', '뒷트임애굣살', '그림자', '확실하다', '눈밑', '앞볼', '핑크', '블러', '셔쉐딩', '콧대', '코끝', '화이트', '하이', '라이터', '적당하다', '그래픽', '컬러', '렌즈']",0,채원 공쥬 미녀 메컵 탐구 해보다 쫑쫑 속눈썹 강조 두운 섀도우 뒷트임애굣살 그림자 확실하다 눈밑 앞볼 핑크 블러 셔쉐딩 콧대 코끝 화이트 하이 라이터 적당하다 그래픽 컬러 렌즈,0,939,939,@irisshopped
iris,와 올영 필리밀리 키티 콜라보 qna에 사람들 개화나있음 그럴 만함…,8,0,"7,113","['오다', '피다', '밀리', '키티', '콜라보', '사람', '개화', '그렇다']",0,오다 피다 밀리 키티 콜라보 사람 개화 그렇다,0,939,939,@irisshopped
iris,"누나들 같이 요아정 먹어요..
방금 했는데 만오천원 나옴",8,0,"7,113","['누나', '같이', '먹다', '방금', '만오천원', '나오다']",0,누나 같이 먹다 방금 만오천원 나오다,0,939,939,@irisshopped
iris,"내일 오특 개큰흥미 진짜
투크 오프라 세잔느라고?
500원 오특 하기만 해봐,
쿨링 샴푸는 걍 궁금해서 넣엇더요",23,0,"7,113","['내일', '오특', '크다', '흥미', '진짜', '크다', '오프라', '세잔', '오특', '해보다', '쿨링', '샴푸', '궁금하다', '넣다', '덥다']",0,내일 오특 크다 흥미 진짜 크다 오프라 세잔 오특 해보다 쿨링 샴푸 궁금하다 넣다 덥다,0,939,939,@irisshopped
iris,"디자인 자체는 나쁘지 않은데..
저런 틴트 특 (틴트 사이즈에 비해 실제 들어있는 양은 별로 없음",3,0,"7,113","['디자인', '자체', '나쁘다', '않다', '저런', '틴트', '틴트', '사이즈', '비다', '실제', '들다', '양은', '별로', '없다']",0,디자인 자체 나쁘다 않다 저런 틴트 틴트 사이즈 비다 실제 들다 양은 별로 없다,0,939,939,@irisshopped
iris,"그러니까 나는 블루~퍼플빔을 사랑하지 않을 수 없었던 것이에요..

*롬앤만 제품제공, 나머지는 내돈내산*",17,0,"7,113","['그러니까', '블루', '퍼플', '사랑', '않다', '없다', '이에요', '롬앤', '제품', '제공', '나머지']",0,그러니까 블루 퍼플 사랑 않다 없다 이에요 롬앤 제품 제공 나머지,,939,939,@irisshopped
iris,"소신 발언
팟타입 립앤치크 싫어요 손에 묻는 거 싫다고 그냥 바로 얼굴로 직행할 수 있게 해달라고",13,0,"7,113","['소신', '발언', '타입', '립앤치', '크다', '싫다', '묻다', '싫다', '그냥', '바로', '얼굴', '직행', '해달라다']",0,소신 발언 타입 립앤치 크다 싫다 묻다 싫다 그냥 바로 얼굴 직행 해달라다,0,939,939,@irisshopped
iris,"ㅁㅊ겠네요
전 다 굵게 보이는데…",13,0,"7,113","['겠다', '요전', '굵다', '보이다']",0,겠다 요전 굵다 보이다,0,939,939,@irisshopped
iris,ㄹㅇ 이분 릴스 보면 광고 받았다는 표시 돼 있는데도 본인이 올영 둘러보다 사왔다 이런 식으로 말하심….,8,0,"7,113","['이분', '릴스', '보다', '광고', '받다', '표시', '돼다', '본인', '둘러보다', '사오다', '이렇다']",0,이분 릴스 보다 광고 받다 표시 돼다 본인 둘러보다 사오다 이렇다,0,939,939,@irisshopped
iris,직잭에서 네이밍 그래비티 쿠션 구매하면 문오버 주는지 처음 알았음,16,0,"7,113","['직잭', '그래비티', '쿠션', '구매', '오버', '주다', '처음', '알다']",0,직잭 그래비티 쿠션 구매 오버 주다 처음 알다,0,939,939,@irisshopped
iris,"#리스발색 #제품제공 (리뷰 의무 X)

웨이크메이크 듀이 젤 맥시 글로스 01-05호

이벤트 당첨으로 받은 듀이 젤 맥시 글로스 5색상을 발색해봤어요
딱 여름에 쓰기 좋은 촉촉 립이더라구요!!

사진은 펄감, 동영상은 색감을 더 신경써서 찍었습니다!

타래로 하나씩 보여드릴게요 *˚✧₊⁎⁺˳✧༚",14,0,"7,113","['리뷰', '의무', '웨이', '크다', '메이크', '듀이', '맥시', '로스', '이벤트', '당첨', '받다', '듀이', '맥시', '로스', '색상', '발색', '해봤다', '여름', '쓰기', '좋다', '촉촉', '덥다', '사진', '펄감', '동영상', '색감', '신경', '써다', '찍다', '타래', '하나', '보이다', '드리다', '#리스발색', '#제품제공']",0,리뷰 의무 웨이 크다 메이크 듀이 맥시 로스 이벤트 당첨 받다 듀이 맥시 로스 색상 발색 해봤다 여름 쓰기 좋다 촉촉 덥다 사진 펄감 동영상 색감 신경 써다 찍다 타래 하나 보이다 드리다 #리스발색 #제품제공,0,939,939,@irisshopped
iris,이 4개가 하나의 팔레트에. 심장이 뛴다 …,7,0,"7,113","['하나', '팔레트', '심장', '뛰다']",0,하나 팔레트 심장 뛰다,0,939,939,@irisshopped
iris,"와 코스맥스에서 자체적으로 쿠션을 내나 봐요
제조사로만 알고 있었는데 신기하다
인스타에서 이벤트도 하는 것 같음",27,0,"7,113","['오다', '코스', '맥스', '자체', '쿠션', '보다', '조사', '로만', '신기하다', '인스타', '이벤트', '같다']",0,오다 코스 맥스 자체 쿠션 보다 조사 로만 신기하다 인스타 이벤트 같다,0,939,939,@irisshopped
iris,#리스티디 가을을 맞이하며.. 살짝 웜한 메컵을 해보았어요,2,0,"7,113","['가을', '맞이', '살짝', '메컵', '해보다', '#리스티디']",0,가을 맞이 살짝 메컵 해보다 #리스티디,0,939,939,@irisshopped
iris,"쿠팡에서 화장품 사실 분들.. 내일 사시길
4만원 이상 사면 메컵 키트 준대요",40,0,"7,113","['쿠팡', '화장품', '사실', '분들', '내일', '사다', '만원', '이상', '사면', '메컵', '키트']",0,쿠팡 화장품 사실 분들 내일 사다 만원 이상 사면 메컵 키트,0,939,939,@irisshopped
iris,"#제품제공 (리뷰 의무X)
홀리카홀리카 마이 페이브 피스 아이섀도우
애프리콧 듀 / 슈가코트 / 하이퍼 핑크 / 치키 구아바 / 오뜨 휘그 / 허니드 피치",13,0,"7,113","['리뷰', '의무', '리카', '리카', '마이', '이브', '피스', '아이섀도우', '프리', '슈가', '코트', '하이퍼', '핑크', '치키다', '구아바', '뜨다', '휘그', '허다', '니드', '피치', '#제품제공']",0,리뷰 의무 리카 리카 마이 이브 피스 아이섀도우 프리 슈가 코트 하이퍼 핑크 치키다 구아바 뜨다 휘그 허다 니드 피치 #제품제공,,939,939,@irisshopped
